"Whoot, There It Is",95 South,1138
All That She Wants,Ace Of Base,97894
Livin' On The Edge,Aerosmith,941462
Cryin',Aerosmith,941462
Mr. Wendal,Arrested Development,31183
The River Of Dreams,Billy Joel,492561
Good Enough,Bobby Brown,41593
Bed Of Roses,Bon Jovi,964276
That's What Love Can Do,Boy Krazy,0
In The Still Of The Nite,Boyz II Men,282266
One Last Cry,Brian McKnight,114284
More And More,Captain Hollywood Project,6107
Insane In The Brain,Cypress Hill,378378
Two Steps Behind,Def Leppard,294063
Rebirth Of Slick (Cool Like Dat),Digable Planets,43401
Ooh Child,Dino,34909
Dre Day,Dr. Dre,1073781
"Nuthin' But A ""G"" Thang",Dr. Dre,1073781
Dazzey Duks,Duice,184
Ordinary World,Duran Duran,247546
Come Undone,Duran Duran,247546
"Give It Up, Turn It Loose",En Vogue,53685
I'll Never Get Over You (Getting Over Me),Expose,8712
Hey Jealousy,Gin Blossoms,52258
Faithful,Go West,11510
Three Little Pigs,Green Jelly,7326
What Is Love,Haddaway,41426
Knockin' Da Boots,H-Town,24344
Check Yo Self,Ice Cube,546890
It Was A Good Day,Ice Cube,546890
Bad Boys,Inner Circle,38207
Sweat (A La La La La Long),Inner Circle,38207
One Woman,Jade,47084
Don't Walk Away,Jade,47084
If,Janet Jackson,228367
Again,Janet Jackson,228367
That's The Way Love Goes,Janet Jackson,228367
Boom! Shake The Room,Jazzy Jeff and Fresh Prince,42149
The Right Kind Of Love,Jeremy Jordan,2865
Lately,Jodeci,114750
Nothin' My Love Can't Fix,Joey Lawrence,750
Angel,Jon Secada,22018
Do You Believe In Us,Jon Secada,22018
Forever In Love,Kenny G,128264
Alright,Kris Kross,4644
Rain,Madonna,1120184
Deeper And Deeper,Madonna,1120184
Dreamlover,Mariah Carey,859417
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,134572
To Love Somebody,Michael Bolton,132349
Will You Be There,Michael Jackson,2580541
Hip Hop Hooray,Naughty By Nature,52795
Harvest Moon,Neil Young,525291
Slam,Onyx,32489
Looking Through Patient Eyes,P.M. Dawn,10180
Ditty,Paperboy,1730
A Whole New World,Peabo Bryson and Regina Belle,19
Here We Go Again!,Portrait,1602
I Got A Man,Positive K,2307
7,Prince and The New Power Generation,?
I'm Gonna Be (500 Miles),Proclaimers,69305
When She Cries,Restless Heart,6376
Show Me Love,Robin S.,8883
Have I Told You Lately,Rod Stewart,331223
If I Ever Fall In Love,Shai,29841
Baby I'm Yours,Shai,29841
Saving Forever For You,Shanice,9025
Freak Me,Silk,51102
Informer,Snow,332472
Runaway Train,Soul Asylum,35595
Two Princes,Spin Doctors,42106
Fields Of Gold,Sting,457308
If I Ever Lose My Faith In You,Sting,457308
Weak,SWV,81392
I'm So Into You,SWV,81392
Right Here (Human Nature)-Downtown,SWV,81392
Whoomp! (There It Is),Tag Team,3534
Can't Get Enough Of Your Love,Taylor Dayne,19187
Break It Down Again,Tears For Fears,224062
I Don't Wanna Fight,Tina Turner,221279
Another Sad Love Song,Toni Braxton,178471
Anniversary,Tony! Toni! Tone!,39299
If I Had No Loot,Tony! Toni! Tone!,39299
Can't Help Falling In Love,UB40,273322
Cats In The Cradle,Ugly Kid Joe,36414
I Will Always Love You,Whitney Houston,706045
I Have Nothing,Whitney Houston,706045
I'm Every Woman,Whitney Houston,706045
Rump Shaker,Wreckx-N-Effect,5154
Just Kickin' It,Xscape,54528
Hey Mr. D.J.,Zhane,12529
Because The Night,"10,000 Maniacs",25515
Keep Ya Head Up,2Pac,1524061
Tootsee Roll,69 Boyz,5706
At Your Best (You Are Love),Aaliyah,254045
Back and Forth,Aaliyah,254045
I Miss You,Aaron Hall,12789
Don't Turn Around,Ace Of Base,97894
The Sign,Ace Of Base,97894
Amazing,Aerosmith,941462
Crazy,Aerosmith,941462
Back In The Day,Ahmad,13557
I Swear,All-4-One,17825
So Much In Love,All-4-One,17825
And Our Feelings,Babyface,88489
Never Keeping Secrets,Babyface,88489
When Can I See You,Babyface,88489
Loser,Beck,452301
Baby I Love Your Way,Big Mountain,12596
Always,Bon Jovi,964276
Love Sneakin' Up On You,Bonnie Raitt,77130
I'll Make Love To You,Boyz II Men,282266
I Wanna Be Down,Brandy,178204
Streets Of Philadelphia,Bruce Springsteen,989168
Please Forgive Me,Bryan Adams,436800
All For Love,"Bryan Adams, Rod Stewart and Sting",?
The Power Of Love,Celine Dion,622870
Stroke You Up,Changing Faces,13690
Shine,Collective Soul,86302
Fantastic Voyage,Coolio,77768
Flava In Ya Ear,Craig Mack,9295
Linger,Cranberries,473119
Mmm Mmm Mmm Mmm,Crash Test Dummies,41677
Mr. Vain,Culture Beat,14677
Funkdafied,Da Brat,11912
Getto Jam,Domino,39126
Gangsta Lean,Drs,828
Can You Feel The Love Tonight,Elton John,707695
Return To Innocence,Enigma,48262
Always,Erasure,107464
Stay,Eternal,4999
Dreams,Gabrielle,193168
I'll Take You There,General Public,2735
Found Out About You,Gin Blossoms,52258
Got Me Waiting,Heavy D and The Boyz,15406
Bop Gun (One Nation),Ice Cube,546890
Never Lie,Immature,11173
Here Comes The Hotstepper,Ini Kamoze,17706
"Any Time, Any Place",Janet Jackson,228367
Because Of Love,Janet Jackson,228367
And On And On,Janet Jackson,228367
I Can See Clearly Now,Jimmy Cliff,90991
Cry For You,Jodeci,114750
Wild Night,John Mellencamp and Me'shell Ndegeocello,?
If You Go,Jon Secada,22018
Beautiful In My Eyes,Joshua Kadison,6641
Stay (I Missed You),Lisa Loeb and Nine Stories,7131
Endless Love,Luther Vandross and Mariah Carey,?
Secret,Madonna,1120184
I'll Remember,Madonna,1120184
Without You,Mariah Carey,859417
Hero,Mariah Carey,859417
Never Forget You,Mariah Carey,859417
Anytime You Need A Friend,Mariah Carey,859417
He Thinks He'll Keep Her,Mary Chapin Carpenter,17564
Rock And Roll Dreams Come Through,Meat Loaf,134572
Come To My Window,Melissa Etheridge,45996
I'm The Only One,Melissa Etheridge,45996
Said I Loved You...But I Lied,Michael Bolton,132349
Everyday,Phil Collins,646601
U.N.I.T.Y.,Queen Latifah,21749
Bump N' Grind,R. Kelly,544116
Your Body's Callin',R. Kelly,544116
Another Night,Real McCoy,10795
Now And Forever,Richard Marx,66563
Shoop,Salt-N-Pepa,70959
Whatta Man,Salt-N-Pepa,70959
Prayer For The Dying,Seal,219508
All I Wanna Do,Sheryl Crow,128272
Gin And Juice,Snoop Doggy Dogg,1715246
Who Am I (What's My Name?),Snoop Doggy Dogg,1715246
Anything,SWV,81392
Always In My Heart,Tevin Campbell,37753
Can We Talk,Tevin Campbell,37753
I'm Ready,Tevin Campbell,37753
Don't Take The Girl,Tim McGraw,473533
Indian Outlaw,Tim McGraw,473533
Mary Jane's Last Dance,Tom Petty and The Heartbreakers,231013
Breathe Again,Toni Braxton,178471
You Mean The World To Me,Toni Braxton,178471
Cantaloop,US3,15129
This D.J.,Warren G,117277
Regulate,Warren G and Nate Dogg,99
Understanding,Xscape,54528
Groove Thang,Zhane,12529
Dear Mama,2Pac,1524061
Old School,2Pac,1524061
Sukiyaki,4 P.M.,423
Freak Like Me,Adina Howard,17422
'Til You Do Me Right,After 7,15751
I Can Love You Like That,All-4-One,17825
"No More ""I Love You's""",Annie Lennox,119986
Sugar Hill,Az,27802
Good,Better Than Ezra,35133
Before I Let You Go,BLACKstreet,89248
I Believe,Blessid Union Of Souls,7141
Run-Around,Blues Traveler,65616
This Ain't A Love Song,Bon Jovi,964276
1st Of Tha Month,Bone Thugs-N-Harmony,239179
On Bended Knee,Boyz II Men,282266
Water Runs Dry,Boyz II Men,282266
Thank You,Boyz II Men,282266
Brokenhearted,Brandy,178204
Best Friend,Brandy,178204
Baby,Brandy,178204
If You Love Me,Brownstone,15469
Have You Ever Really Loved A Woman?,Bryan Adams,436800
December,Collective Soul,86302
Gangsta's Paradise,Coolio,77768
The Rhythm Of The Night,Corona,18689
Give It 2 You,Da Brat,11912
Brown Sugar,D'angelo,175148
Roll To Me,Del Amitri,18072
You Gotta Be,Des'ree,32785
Shy Guy,Diana King,7174
I Know,Dionne Farris,2447
Keep Their Heads Ringin',Dr. Dre,1073783
Believe,Elton John,707695
You Used To Love Me,Faith Evans,69299
I Live My Life For You,Firehouse,30891
Turn The Beat Around,Gloria Estefan,106321
Tell Me,Groove Theory,10488
Let Her Cry,Hootie and The Blowfish,49323
Only Wanna Be With You,Hootie and The Blowfish,49323
Hold My Hand,Hootie and The Blowfish,49323
Constantly,Immature,11173
Every Day Of The Week,Jade,47084
Hold On,Jamie Walters,1686
You Want This,Janet Jackson,228367
Runaway,Janet Jackson,228367
Freek'n You,Jodeci,114750
Someone To Love,Jon B.,38129
Player's Anthem,Junior M.A.F.I.A.,7159
I Got 5 On It,Luniz,18265
Take A Bow,Madonna,1120184
Fantasy,Mariah Carey,859416
In The House Of Stone And Light,Martin Page,404
Like The Way I Do,Melissa Etheridge,45996
If I Wanted To,Melissa Etheridge,45996
I'll Be There For You-You're All I Need To Get By,Method Man-Mary J. Blige,?
You Are Not Alone,Michael Jackson,2580541
Scream,Michael Jackson and Janet Jackson,?
He's Mine,Mokenstef,1210
Don't Take It Personal (Just One Of Dem Days),Monica,147171
This Is How We Do It,Montell Jordan,30699
I Miss You,N II U,?
Carnival,Natalie Merchant,52128
Feel Me Flow,Naughty By Nature,52795
Total Eclipse Of The Heart,Nicki French,871
Warning,Notorious B.I.G.,970003
One More Chance-Stay With Me,Notorious B.I.G.,970003
Big Poppa,Notorious B.I.G.,970003
I'll Stand By You,Pretenders,57902
Ask Of You,Raphael Saadiq,84464
Run Away,Real McCoy,10795
Come And Get Your Love,Real McCoy,10795
Cotton Eye Joe,Rednex,28206
Kiss From A Rose,Seal,219507
Boombastic,Shaggy,258589
In The Summertime,Shaggy,258589
Strong Enough,Sheryl Crow,128271
I Wish,Skee-lo,8981
As I Lay Me Down,Sophie B. Hawkins,10969
Misery,Soul Asylum,35594
Every Little Thing I Do,Soul For Real,16804
Candy Rain,Soul For Real,16804
Dream About You,Stevie B,18938
Funky Melody,Stevie B,18938
This Lil' Game We Play,Subway,70299
Back For Good,Take That,191049
Red Light Special,TLC,264979
Waterfalls,TLC,264979
Creep,TLC,264979
You Don't Know How It Feels,Tom Petty,168075
Can't You See,Total,19011
"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,1339871
Can't Stop Lovin' You,Van Halen,419383
The Sweetest Days,Vanessa Williams,17021
Colors Of The Wind,Vanessa Williams,17021
Only You,112 feat. The Notorious B.I.G.,?
California Love,2Pac,1524063
How Do U Want It,2Pac,1524063
Anything,3t,7083
If Your Girl Only Knew,Aaliyah,254048
Beautiful Life,Ace Of Base,97893
Ironic,Alanis Morissette,445690
You Learn,Alanis Morissette,445690
You Oughta Know,Alanis Morissette,445690
This Is Your Night,Amber,1792
Last Night,Az Yet,9039
No Diggity,BLACKstreet (feat. Dr. Dre),?
Hook,Blues Traveler,65622
Closer To Free,Bodeans,5094
Tha Crossroads,Bone Thugs-N-Harmony,239172
Sittin' Up In My Room,Brandy,178204
Everything Remains Raw,Busta Rhymes,307308
Woo-hah!! Got You All In Check,Busta Rhymes,307308
Because You Loved Me,Celine Dion,622871
It's All Coming Back To Me Now,Celine Dion,622871
The World I Know,Collective Soul,86301
"The Earth, The Sun, The Rain",Color Me Badd,16587
"1, 2, 3, 4 (Sumpin' New)",Coolio,77772
Hay,Crucial Conflict,5846
Lady,D'angelo,175149
Who Do U Love,Deborah Cox,22106
Breakfast At Tiffany's,Deep Blue Something,16446
Counting Blue Cars,Dishwalla,22729
Po Pimp,Do Or Die,27065
I Love You Always Forever,Donna Lewis,9966
Change The World,Eric Clapton,637917
Missing,Everything But The Girl,65207
Soon As I Get Home,Faith Evans,69298
Fastlove,George Michael,272547
My Boo,Ghost Town Dj's,?
Follow You Down,Gin Blossoms,52259
Til I Hear It From You,Gin Blossoms,52259
Pony,Ginuwine,159492
Name,Goo Goo Dolls,313513
Time,Hootie and The Blowfish,49324
Old Man and Me (When I Get To Heaven),Hootie and The Blowfish,49324
Insensitive,Jann Arden,4613
Who Will Save Your Soul,Jewel,135621
One Of Us,Joan Osborne,24199
All The Things (Your Man Won't Do),Joe,87841
Key West Intermezzo (I Saw You First),John Mellencamp,74645
Get Money,Junior M.A.F.I.A.,7159
Nobody,Keith Sweat,108229
Twisted,Keith Sweat,108229
Tonite's Tha Night,Kris Kross,4640
Be My Lover,La Bouche,25511
Sweet Dreams,La Bouche,25511
Loungin,LL Cool J,137143
Hey Lover,LL Cool J,137143
Doin It,LL Cool J,137143
Macarena (Bayside Boys Mix),Los Del Rio,10597
Macarena,Los Del Rio,10597
You'll See,Madonna,1120185
Always Be My Baby,Mariah Carey,859416
One Sweet Day,Mariah Carey and Boyz II Men,?
Not Gon' Cry,Mary J. Blige,395474
That Girl,Maxi Priest feat. Shaggy,?
"Keep On, Keepin' On",Mc Lyte,15653
I Want To Come Over,Melissa Etheridge,45994
Mouth,Merril Bainbridge,632
Until It Sleeps,Metallica,1950991
Before You Walk Out Of My Life,Monica,147171
Why I Love You So Much,Monica,147171
Ain't Nobody,Monica,147171
Like This And Like That,Monica,147171
Jealousy,Natalie Merchant,52127
Wonder,Natalie Merchant,52127
Hit Me Off,New Edition,67648
Just A Girl,No Doubt,405891
Where Do You Go,No Mercy,8489
Wonderwall,Oasis,940939
Elevators (Me and You),Outkast,558924
Long Road,Pearl Jam,1353669
I Got Id,Pearl Jam,1353669
Set U Free,Planet Soul,378
C'mon N' Ride It (The Train),Quad City DJ's,4264
Down Low (Nobody Has To Know),R. Kelly,544112
I Can't Sleep Baby (If I),R. Kelly,544112
You Remind Me Of Something,R. Kelly,544112
Children,Robert Miles,31212
Don't Cry,Seal,219507
If It Makes You Happy,Sheryl Crow,128271
1979,Smashing Pumpkins,536569
You're The One,SWV,81396
Diggin' On You,TLC,264979
Un-Break My Heart,Toni Braxton,178469
Let It Flow,Toni Braxton,178469
You're Makin' Me High,Toni Braxton,178469
Nobody Knows,Tony Rich Project,4453
No One Else,Total,19011
Kissin' You,Total,19011
Give Me One Reason,Tracy Chapman,359113
Exhale (Shoop Shoop),Whitney Houston,706048
Count On Me,Whitney Houston and Cece Winans,?
Cupid,112,81607
Get It Together,702,21452
Invisible Man,98 Degrees,26390
The One I Gave My Heart To,Aaliyah,254048
Barbie Girl,Aqua,91546
Hard To Say I'm Sorry,Az Yet feat. Peter Cetera,?
Every Time I Close My Eyes,Babyface,88488
Quit Playing Games (With My Heart),Backstreet Boys,615835
I Finally Found Someone,Barbra Streisand and Bryan Adams,?
I Like It,Blackout Allstars,114
No Diggity,BLACKstreet feat. Dr. Dre,?
Look Into My Eyes,Bone Thugs-N-Harmony,239172
4 Seasons Of Loneliness,Boyz II Men,282268
My Baby Daddy,B-Rock and The Bizz,113
Secret Garden,Bruce Springsteen,989169
All By Myself,Celine Dion,622871
G.H.E.T.T.O.U.T.,Changing Faces,13689
Tubthumping,Chumbawamba,20956
C U When U Get There,Coolio,77772
When You're Gone,Cranberries,473118
Free To Decide,Cranberries,473118
Let Me Clear My Throat,DJ Kool,5822
In My Bed,Dru Hill,74705
Never Make A Promise,Dru Hill,74705
Barely Breathing,Duncan Sheik,12680
Something About The Way You Look Tonight,Elton John,707694
Candle In The Wind 1997,Elton John,707694
Don't Let Go (Love),En Vogue,53684
On and On,Erykah Badu,359086
Da' Dip,Freaknasty,1
Ooh Aah... Just A Little Bit,Gina G,9
MMMBop,Hanson,58442
Big Daddy,Heavy D,15415
Foolish Games,Jewel,135621
You Were Meant For Me,Jewel,135621
Don't Wanna Be A Player,Joe,87841
When You Love A Woman,Journey,504622
How Do I Live,LeAnn Rimes,61153
Not Tonight,Lil' Kim,69986
No Time,Lil' Kim,69986
Naked Eye,Luscious Jackson,8073
Don't Cry For Me Argentina,Madonna,1120185
You Must Love Me,Madonna,1120185
Up Jumps Da Boogie,Magoo And Timbaland,4155
Honey,Mariah Carey,859416
Return Of The Mack,Mark Morrison,10600
Cold Rock A Party,Mc Lyte,15653
Bitch,Meredith Brooks,16883
Go The Distance,Michael Bolton,132345
For You I Will,Monica,147171
What's On Tonight,Montell Jordan,30702
Coco Jamboo,Mr. President,11050
I'm Still In Love With You,New Edition,67648
Butta Love,Next,341801
Hypnotize,Notorious B.I.G.,970002
Mo Money Mo Problems,Notorious B.I.G.,970002
Where Have All The Cowboys Gone?,Paula Cole,18177
Can't Nobody Hold Me Down,Puff Daddy,115677
I'll Be Missing You,Puff Daddy and Faith Evans,9849
I Believe I Can Fly,R. Kelly,544112
Gotham City,R. Kelly,544112
Let It Go,Ray J,53768
One More Time,Real McCoy,10792
Do You Know (What It Takes),Robyn,355833
I Belong To You (Every Time I See Your Face),Rome,1514709
Building A Mystery,Sarah McLachlan,168794
I Want You,Savage Garden,135667
Smile,Scarface,69667
Fly Like An Eagle,Seal,219507
Sunny Came Home,Shawn Colvin,17411
Everyday Is A Winding Road,Sheryl Crow,128271
All For You,Sister Hazel,40901
My Love Is The Shhh!,Somethin' For The People,2048
2 Become 1,Spice Girls,243251
Say You'll Be There,Spice Girls,243251
Wannabe,Spice Girls,243251
Someone,SWV,81392
Semi-Charmed Life,Third Eye Blind,198546
It's Your Love,Tim McGraw and Faith Hill,3585
I Don't Want To,Toni Braxton,178471
I Love Me Some Him,Toni Braxton,178471
What About Us,Total,19009
You Make Me Wanna...,Usher,2649766
The Freshmen,Verve Pipe,20625
I Shot The Sheriff,Warren G,117277
Your Woman,White Town,9379
I Believe In You And Me,Whitney Houston,706045
Do For Love,2Pac,1524061
Because Of You,98 Degrees,26393
Cruel Summer,Ace Of Base,97894
I Don't Want To Miss A Thing,Aerosmith,941462
Never Ever,All Saints,37517
A Rose Is Still A Rose,Aretha Franklin,362860
Everybody (Backstreet's Back),Backstreet Boys,615835
One Week,Barenaked Ladies,108797
Kiss The Rain,Billie Myers,3397
A Song For Mama,Boyz II Men,282269
The Boy Is Mine,Brandy and Monica,?
Dangerous,Busta Rhymes,307305
Turn It Up [Remix],Busta Rhymes,307305
My Heart Will Go On,Celine Dion,622870
Nobody's Supposed To Be Here,Deborah Cox,22103
"No, No, No",Destiny's Child,448075
Lately,Divine,609
We're Not Making Love No More,Dru Hill,74704
I'll Be,Edwin McCain,25402
This Kiss,Faith Hill,96206
When The Lights Go Out,Five,6755648
Thinkin' Bout It,Gerald Levert,38359
I Will Come To You,Hanson,58439
Time After Time,Inoj,8252
Love You Down,Inoj,8252
I Get Lonely,Janet,228367
Crush,Jennifer Paige,6249
Are You Jimmy Ray?,Jimmy Ray,531
They Don't Know,Jon B.,38129
Swing My Way,K.P. and Envyi,406
All My Life,K-Ci and JoJo,51695
Friend Of Mine,Kelly Price,37429
Looking Through Your Eyes,LeAnn Rimes,61156
I Do,Lisa Loeb,19429
Father,LL Cool J,137143
Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,?
The Mummers' Dance,Loreena McKennitt,75414
"Money, Power and Respect",Lox,5223
My Body,Lsg,15114
Raise The Roof,Luke,1147241
Frozen,Madonna,1120184
Ray Of Light,Madonna,1120184
Sex And Candy,Marcy Playground,40879
My All,Mariah Carey,859416
Feel So Good,Mase,38214
Lookin' At Me,Mase,38214
What You Want,Mase,38214
Make Em' Say Uhh!,Master P,49617
I Got The Hook Up!,Master P,49617
The First Night,Monica,147171
Touch It,Monifah,7324
Let's Ride,Montell Jordan,30699
It's All About Me,Mya and Sisqo,?
I Want You Back,'N Sync,219934
Too Close,Next,341803
I Still Love You,Next,341803
Heaven,Nu Flavor,738
I Don't Want To Wait,Paula Cole,18176
Body Bumpin (Yippie-Yi-Yo),Public Announcement,4401
Come With Me,Puff Daddy,115674
Victory,Puff Daddy and The Family,?
Been Around The World,Puff Daddy and The Family,?
Show Me Love,Robyn,355831
Adia,Sarah McLachlan,168796
Truly Madly Deeply,Savage Garden,135668
You're Still The One,Shania Twain,266508
Too Much,Spice Girls,243251
Spice Up Your Life,Spice Girls,243251
Romeo And Juliet,Sylk-E Fyne,202
Daydreamin',Tatyana Ali,2635
How's It Going To Be,Third Eye Blind,198546
Westside,TQ,6998
I Don't Ever Want To See You Again,Uncle Sam,2285
Nice and Slow,Usher,2649766
